0.670000, 0.212195, 0.062459, 0.366358, 0.206216, 0.204737, 0.215826, 0.063656, 0.367995, 1.007967, 0.824247, 0.824876, 0.824630, 0.824795, 0.060478, 0.363908
0.665000, 0.212195, 0.061484, 0.367387, 0.206043, 0.204636, 0.215778, 0.062687, 0.368870, 1.008072, 0.824285, 0.824877, 0.824645, 0.824800, 0.059553, 0.364833
0.660000, 0.212193, 0.060519, 0.368403, 0.205869, 0.204534, 0.215729, 0.061728, 0.369731, 1.008177, 0.824324, 0.824878, 0.824662, 0.824807, 0.058640, 0.365746
0.655000, 0.212193, 0.059567, 0.369408, 0.205697, 0.204434, 0.215683, 0.060784, 0.370582, 1.008282, 0.824362, 0.824879, 0.824677, 0.824813, 0.057739, 0.366647
0.650000, 0.212193, 0.058627, 0.370402, 0.205527, 0.204335, 0.215637, 0.059852, 0.371421, 1.008386, 0.824399, 0.824880, 0.824692, 0.824818, 0.056850, 0.367536
0.645000, 0.212193, 0.057697, 0.371384, 0.205358, 0.204236, 0.215591, 0.058932, 0.372250, 1.008489, 0.824436, 0.824882, 0.824707, 0.824824, 0.055972, 0.368414
0.640000, 0.212193, 0.056778, 0.372355, 0.205191, 0.204137, 0.215546, 0.058025, 0.373067, 1.008592, 0.824472, 0.824883, 0.824722, 0.824830, 0.055106, 0.369280
0.635000, 0.212193, 0.055870, 0.373315, 0.205024, 0.204039, 0.215501, 0.056516, 0.374487, 1.008695, 0.824508, 0.824884, 0.824737, 0.824835, 0.053640, 0.370746
0.630000, 0.212193, 0.054973, 0.374264, 0.204859, 0.203942, 0.215457, 0.055622, 0.375291, 1.008796, 0.824544, 0.824885, 0.824752, 0.824841, 0.052788, 0.371598
0.625000, 0.212193, 0.054085, 0.375202, 0.204694, 0.203845, 0.215413, 0.054741, 0.376086, 1.008898, 0.824580, 0.824886, 0.824766, 0.824847, 0.051946, 0.372440
0.620000, 0.212193, 0.053208, 0.376130, 0.204531, 0.203749, 0.215370, 0.053870, 0.376870, 1.008998, 0.824615, 0.824888, 0.824781, 0.824853, 0.051116, 0.373271
0.615000, 0.212193, 0.052341, 0.377047, 0.204369, 0.203653, 0.215327, 0.053011, 0.377643, 1.009098, 0.824649, 0.824889, 0.824795, 0.824858, 0.050296, 0.374091
0.610000, 0.212192, 0.051485, 0.377954, 0.204209, 0.203557, 0.215285, 0.052162, 0.378407, 1.009198, 0.824684, 0.824891, 0.824810, 0.824864, 0.049486, 0.374900
0.605000, 0.212192, 0.050637, 0.378850, 0.204049, 0.203462, 0.215243, 0.051325, 0.379160, 1.009296, 0.824718, 0.824892, 0.824824, 0.824870, 0.048687, 0.375699
0.600000, 0.212192, 0.049800, 0.379736, 0.203891, 0.203368, 0.215201, 0.050498, 0.379904, 1.009395, 0.824752, 0.824894, 0.824838, 0.824875, 0.047898, 0.376488
0.595000, 0.212192, 0.048972, 0.380613, 0.203734, 0.203274, 0.215160, 0.049682, 0.380638, 1.009492, 0.824785, 0.824895, 0.824852, 0.824881, 0.047119, 0.377267
0.590000, 0.212192, 0.048154, 0.381479, 0.203578, 0.203181, 0.215119, 0.048876, 0.381363, 1.009589, 0.824819, 0.824897, 0.824866, 0.824887, 0.046350, 0.378036
0.585000, 0.212193, 0.047347, 0.382337, 0.203424, 0.203089, 0.215080, 0.048081, 0.382079, 1.009686, 0.824850, 0.824897, 0.824879, 0.824891, 0.045591, 0.378795
0.580000, 0.212193, 0.046547, 0.383184, 0.203271, 0.202997, 0.215041, 0.047296, 0.382786, 1.009781, 0.824883, 0.824899, 0.824893, 0.824897, 0.044841, 0.379545
0.575000, 0.212193, 0.045757, 0.384021, 0.203119, 0.202906, 0.215002, 0.045928, 0.384075, 1.009877, 0.824915, 0.824901, 0.824906, 0.824903, 0.043510, 0.380876
0.570000, 0.212193, 0.044976, 0.384849, 0.202968, 0.202815, 0.214963, 0.045154, 0.384772, 1.009971, 0.824947, 0.824902, 0.824920, 0.824908, 0.042771, 0.381615
0.565000, 0.212193, 0.044204, 0.385668, 0.202818, 0.202725, 0.214924, 0.044390, 0.385459, 1.010065, 0.824978, 0.824904, 0.824933, 0.824914, 0.042042, 0.382344
0.560000, 0.212194, 0.043441, 0.386477, 0.202669, 0.202635, 0.214887, 0.043636, 0.386137, 1.010158, 0.825009, 0.824906, 0.824946, 0.824919, 0.041322, 0.383064
0.555000, 0.212194, 0.042686, 0.387277, 0.202522, 0.202546, 0.214849, 0.042891, 0.386807, 1.010251, 0.825040, 0.824908, 0.824959, 0.824925, 0.040611, 0.383775
0.550000, 0.212194, 0.041940, 0.388068, 0.202376, 0.202457, 0.214812, 0.042156, 0.387468, 1.010343, 0.825071, 0.824909, 0.824972, 0.824930, 0.039909, 0.384477
0.545000, 0.212194, 0.041203, 0.388850, 0.202231, 0.202369, 0.214776, 0.041430, 0.388121, 1.010434, 0.825101, 0.824911, 0.824985, 0.824936, 0.039216, 0.385170
0.540000, 0.212194, 0.040475, 0.389623, 0.202087, 0.202282, 0.214739, 0.040714, 0.388765, 1.010525, 0.825131, 0.824913, 0.824998, 0.824941, 0.038532, 0.385854
0.535000, 0.212194, 0.039755, 0.390387, 0.201945, 0.202195, 0.214704, 0.040006, 0.389401, 1.010615, 0.825160, 0.824915, 0.825011, 0.824946, 0.037857, 0.386529
0.530000, 0.212194, 0.039043, 0.391143, 0.201804, 0.202109, 0.214668, 0.039308, 0.390029, 1.010705, 0.825189, 0.824917, 0.825023, 0.824952, 0.037190, 0.387196
0.525000, 0.212194, 0.038340, 0.391889, 0.201664, 0.202023, 0.214634, 0.038619, 0.390648, 1.010793, 0.825218, 0.824918, 0.825036, 0.824957, 0.036532, 0.387854
0.520000, 0.212194, 0.037644, 0.392627, 0.201525, 0.201938, 0.214599, 0.037938, 0.391260, 1.010881, 0.825247, 0.824920, 0.825048, 0.824962, 0.035882, 0.388504
0.515000, 0.212194, 0.036958, 0.393357, 0.201387, 0.201854, 0.214565, 0.036704, 0.392426, 1.010969, 0.825275, 0.824922, 0.825060, 0.824968, 0.034680, 0.389707
0.510000, 0.212195, 0.036279, 0.394077, 0.201251, 0.201770, 0.214532, 0.036034, 0.393030, 1.011056, 0.825303, 0.824924, 0.825072, 0.824973, 0.034039, 0.390347
0.505000, 0.212193, 0.035606, 0.394789, 0.201114, 0.201685, 0.214497, 0.035371, 0.393623, 1.011142, 0.825331, 0.824927, 0.825085, 0.824979, 0.033407, 0.390980
0.500000, 0.212193, 0.034943, 0.395493, 0.200980, 0.201603, 0.214464, 0.034717, 0.394211, 1.011227, 0.825359, 0.824929, 0.825097, 0.824984, 0.032782, 0.391604
0.495000, 0.212193, 0.034288, 0.396188, 0.200848, 0.201520, 0.214432, 0.034072, 0.394791, 1.011312, 0.825386, 0.824931, 0.825109, 0.824990, 0.032166, 0.392220
0.490000, 0.212193, 0.033641, 0.396875, 0.200716, 0.201439, 0.214399, 0.033436, 0.395363, 1.011396, 0.825413, 0.824933, 0.825121, 0.824995, 0.031558, 0.392828
0.485000, 0.212193, 0.033001, 0.397554, 0.200586, 0.201358, 0.214368, 0.032808, 0.395928, 1.011479, 0.825439, 0.824935, 0.825132, 0.825000, 0.030958, 0.393428
0.480000, 0.212193, 0.032370, 0.398225, 0.200457, 0.201278, 0.214337, 0.032188, 0.396485, 1.011562, 0.825465, 0.824937, 0.825144, 0.825005, 0.030366, 0.394020
0.475000, 0.212193, 0.031746, 0.398888, 0.200330, 0.201199, 0.214306, 0.031576, 0.397035, 1.011644, 0.825491, 0.824939, 0.825155, 0.825010, 0.029782, 0.394605
0.470000, 0.212193, 0.031129, 0.399543, 0.200203, 0.201120, 0.214275, 0.030973, 0.397578, 1.011725, 0.825517, 0.824941, 0.825167, 0.825015, 0.029205, 0.395181
0.465000, 0.212193, 0.030521, 0.400189, 0.200078, 0.201042, 0.214245, 0.030377, 0.398113, 1.011805, 0.825542, 0.824943, 0.825178, 0.825021, 0.028636, 0.395750
0.460000, 0.212193, 0.029920, 0.400828, 0.199954, 0.200964, 0.214216, 0.029790, 0.398641, 1.011885, 0.825567, 0.824945, 0.825189, 0.825026, 0.028075, 0.396312
0.455000, 0.212192, 0.029326, 0.401458, 0.199832, 0.200888, 0.214186, 0.028686, 0.399687, 1.011964, 0.825591, 0.824948, 0.825200, 0.825030, 0.026997, 0.397389
0.450000, 0.212192, 0.028740, 0.402081, 0.199710, 0.200812, 0.214158, 0.028107, 0.400208, 1.012042, 0.825616, 0.824950, 0.825210, 0.825035, 0.026443, 0.397943
0.445000, 0.212192, 0.028161, 0.402696, 0.199590, 0.200736, 0.214129, 0.027536, 0.400722, 1.012120, 0.825640, 0.824952, 0.825221, 0.825040, 0.025898, 0.398489
0.440000, 0.212192, 0.027590, 0.403303, 0.199471, 0.200661, 0.214101, 0.026973, 0.401229, 1.012197, 0.825663, 0.824954, 0.825231, 0.825045, 0.025359, 0.399027
0.435000, 0.212192, 0.027026, 0.403903, 0.199354, 0.200587, 0.214073, 0.026418, 0.401729, 1.012273, 0.825687, 0.824956, 0.825242, 0.825050, 0.024828, 0.399558
0.430000, 0.212192, 0.026469, 0.404495, 0.199238, 0.200514, 0.214046, 0.025870, 0.402222, 1.012348, 0.825710, 0.824958, 0.825252, 0.825055, 0.024304, 0.400082
0.425000, 0.212192, 0.025920, 0.405079, 0.199123, 0.200441, 0.214019, 0.025330, 0.402708, 1.012423, 0.825732, 0.824960, 0.825262, 0.825059, 0.023788, 0.400598
0.420000, 0.212192, 0.025378, 0.405655, 0.199009, 0.200369, 0.213993, 0.024798, 0.403188, 1.012497, 0.825755, 0.824962, 0.825272, 0.825064, 0.023279, 0.401107
0.415000, 0.212192, 0.024843, 0.406224, 0.198897, 0.200298, 0.213967, 0.024273, 0.403660, 1.012570, 0.825777, 0.824964, 0.825282, 0.825069, 0.022777, 0.401609
0.410000, 0.212193, 0.024317, 0.406786, 0.198787, 0.200229, 0.213942, 0.023757, 0.404128, 1.012642, 0.825798, 0.824965, 0.825291, 0.825072, 0.022282, 0.402104
0.405000, 0.212193, 0.023796, 0.407340, 0.198677, 0.200160, 0.213917, 0.023247, 0.404587, 1.012714, 0.825819, 0.824967, 0.825301, 0.825077, 0.021794, 0.402592
0.400000, 0.212193, 0.023283, 0.407886, 0.198569, 0.200091, 0.213892, 0.022745, 0.405040, 1.012785, 0.825841, 0.824969, 0.825310, 0.825081, 0.021313, 0.403073
0.395000, 0.212193, 0.022776, 0.408425, 0.198462, 0.200023, 0.213868, 0.022250, 0.405486, 1.012855, 0.825861, 0.824971, 0.825319, 0.825085, 0.020839, 0.403547
0.390000, 0.212193, 0.022277, 0.408957, 0.198356, 0.199955, 0.213844, 0.021273, 0.406414, 1.012924, 0.825882, 0.824973, 0.825329, 0.825090, 0.019885, 0.404501
0.385000, 0.212193, 0.021784, 0.409481, 0.198252, 0.199888, 0.213820, 0.020786, 0.406854, 1.012992, 0.825902, 0.824974, 0.825338, 0.825094, 0.019418, 0.404968
0.380000, 0.212193, 0.021299, 0.409998, 0.198149, 0.199822, 0.213797, 0.020307, 0.407287, 1.013060, 0.825922, 0.824976, 0.825347, 0.825098, 0.018959, 0.405428
0.375000, 0.212193, 0.020820, 0.410507, 0.198047, 0.199757, 0.213774, 0.019834, 0.407713, 1.013127, 0.825942, 0.824978, 0.825356, 0.825102, 0.018506, 0.405880
